record_id,date,customer_segment,acquisition_channel,region,impressions,clicks,media_spend_usd,data_loaded_at,source_system
2026-05-09|SMB|Paid Search|APAC,2026-05-09,SMB,Paid Search,APAC,21082,857,2398.81,2026-05-10 12:00:00,Synthetic paid media platform export
2026-05-09|Mid-Market|Paid Search|North America,2026-05-09,Mid-Market,Paid Search,North America,24328,1018,5023.6,2026-05-10 12:00:00,Synthetic paid media platform export
2026-05-09|Mid-Market|Paid Search|EMEA,2026-05-09,Mid-Market,Paid Search,EMEA,19617,808,3679.39,2026-05-10 12:00:00,Synthetic paid media platform export
2026-05-09|Mid-Market|Paid Search|APAC,2026-05-09,Mid-Market,Paid Search,APAC,18476,734,2795.18,2026-05-10 12:00:00,Synthetic paid media platform export
2026-05-09|Enterprise|Paid Search|North America,2026-05-09,Enterprise,Paid Search,North America,15099,613,4088.43,2026-05-10 12:00:00,Synthetic paid media platform export
2026-05-09|Enterprise|Paid Search|EMEA,2026-05-09,Enterprise,Paid Search,EMEA,14080,552,3505.92,2026-05-10 12:00:00,Synthetic paid media platform export
2026-05-09|Enterprise|Paid Search|APAC,2026-05-09,Enterprise,Paid Search,APAC,10703,409,2172.69,2026-05-10 12:00:00,Synthetic paid media platform export
2026-05-10|SMB|Paid Search|North America,2026-05-10,SMB,Paid Search,North America,33774,1451,5449.84,2026-05-11 12:00:00,Synthetic paid media platform export
2026-05-10|SMB|Paid Search|EMEA,2026-05-10,SMB,Paid Search,EMEA,24970,1045,3462.78,2026-05-11 12:00:00,Synthetic paid media platform export
2026-05-10|SMB|Paid Search|APAC,2026-05-10,SMB,Paid Search,APAC,20586,844,2315.78,2026-05-11 12:00:00,Synthetic paid media platform export
2026-05-10|Mid-Market|Paid Search|North America,2026-05-10,Mid-Market,Paid Search,North America,28378,1177,5965.02,2026-05-11 12:00:00,Synthetic paid media platform export
2026-05-10|Mid-Market|Paid Search|EMEA,2026-05-10,Mid-Market,Paid Search,EMEA,18487,761,3490.21,2026-05-11 12:00:00,Synthetic paid media platform export
2026-05-10|Mid-Market|Paid Search|APAC,2026-05-10,Mid-Market,Paid Search,APAC,18971,746,2890.31,2026-05-11 12:00:00,Synthetic paid media platform export
2026-05-10|Enterprise|Paid Search|North America,2026-05-10,Enterprise,Paid Search,North America,17960,719,4891.15,2026-05-11 12:00:00,Synthetic paid media platform export
2026-05-10|Enterprise|Paid Search|EMEA,2026-05-10,Enterprise,Paid Search,EMEA,11965,470,2904.36,2026-05-11 12:00:00,Synthetic paid media platform export
2026-05-10|Enterprise|Paid Search|APAC,2026-05-10,Enterprise,Paid Search,APAC,11916,446,2324.07,2026-05-11 12:00:00,Synthetic paid media platform export
2026-05-11|SMB|Paid Search|North America,2026-05-11,SMB,Paid Search,North America,42067,1810,6681.81,2026-05-12 12:00:00,Synthetic paid media platform export
2026-05-11|SMB|Paid Search|EMEA,2026-05-11,SMB,Paid Search,EMEA,31910,1345,4457.78,2026-05-12 12:00:00,Synthetic paid media platform export
2026-05-11|SMB|Paid Search|APAC,2026-05-11,SMB,Paid Search,APAC,29724,1206,3325.86,2026-05-12 12:00:00,Synthetic paid media platform export
2026-05-11|Mid-Market|Paid Search|North America,2026-05-11,Mid-Market,Paid Search,North America,31725,1331,6762.87,2026-05-12 12:00:00,Synthetic paid media platform export
2026-05-11|Mid-Market|Paid Search|EMEA,2026-05-11,Mid-Market,Paid Search,EMEA,27346,1120,5230.17,2026-05-12 12:00:00,Synthetic paid media platform export
2026-05-11|Mid-Market|Paid Search|APAC,2026-05-11,Mid-Market,Paid Search,APAC,21410,836,3219.82,2026-05-12 12:00:00,Synthetic paid media platform export
2026-05-11|Enterprise|Paid Search|North America,2026-05-11,Enterprise,Paid Search,North America,21011,855,5819.55,2026-05-12 12:00:00,Synthetic paid media platform export
2026-05-11|Enterprise|Paid Search|EMEA,2026-05-11,Enterprise,Paid Search,EMEA,17747,701,4264.5,2026-05-12 12:00:00,Synthetic paid media platform export
2026-05-11|Enterprise|Paid Search|APAC,2026-05-11,Enterprise,Paid Search,APAC,13715,518,2745.6,2026-05-12 12:00:00,Synthetic paid media platform export
2026-05-12|SMB|Paid Search|North America,2026-05-12,SMB,Paid Search,North America,46412,2011,7319.97,2026-05-13 12:00:00,Synthetic paid media platform export
2026-05-12|SMB|Paid Search|EMEA,2026-05-12,SMB,Paid Search,EMEA,29614,1262,4261.77,2026-05-13 12:00:00,Synthetic paid media platform export
2026-05-12|SMB|Paid Search|APAC,2026-05-12,SMB,Paid Search,APAC,26034,1074,2957.94,2026-05-13 12:00:00,Synthetic paid media platform export
2026-05-12|Mid-Market|Paid Search|North America,2026-05-12,Mid-Market,Paid Search,North America,37552,1552,7903.37,2026-05-13 12:00:00,Synthetic paid media platform export
2026-05-12|Mid-Market|Paid Search|EMEA,2026-05-12,Mid-Market,Paid Search,EMEA,24360,1011,4733.83,2026-05-13 12:00:00,Synthetic paid media platform export
2026-05-12|Mid-Market|Paid Search|APAC,2026-05-12,Mid-Market,Paid Search,APAC,22280,874,3329.41,2026-05-13 12:00:00,Synthetic paid media platform export
2026-05-12|Enterprise|Paid Search|North America,2026-05-12,Enterprise,Paid Search,North America,23648,957,6544.64,2026-05-13 12:00:00,Synthetic paid media platform export
2026-05-12|Enterprise|Paid Search|EMEA,2026-05-12,Enterprise,Paid Search,EMEA,17172,669,4213.32,2026-05-13 12:00:00,Synthetic paid media platform export
2026-05-12|Enterprise|Paid Search|APAC,2026-05-12,Enterprise,Paid Search,APAC,16058,623,3307.68,2026-05-13 12:00:00,Synthetic paid media platform export
2026-05-13|SMB|Paid Search|North America,2026-05-13,SMB,Paid Search,North America,41468,1777,6582.37,2026-05-14 12:00:00,Synthetic paid media platform export
2026-05-13|SMB|Paid Search|EMEA,2026-05-13,SMB,Paid Search,EMEA,34813,1458,4953.35,2026-05-14 12:00:00,Synthetic paid media platform export
2026-05-13|SMB|Paid Search|APAC,2026-05-13,SMB,Paid Search,APAC,30917,1275,3627.01,2026-05-14 12:00:00,Synthetic paid media platform export
2026-05-13|Mid-Market|Paid Search|North America,2026-05-13,Mid-Market,Paid Search,North America,35944,1506,7789.55,2026-05-14 12:00:00,Synthetic paid media platform export
2026-05-13|Mid-Market|Paid Search|EMEA,2026-05-13,Mid-Market,Paid Search,EMEA,24532,996,4680.72,2026-05-14 12:00:00,Synthetic paid media platform export
2026-05-13|Mid-Market|Paid Search|APAC,2026-05-13,Mid-Market,Paid Search,APAC,21139,825,3227.98,2026-05-14 12:00:00,Synthetic paid media platform export
2026-05-13|Enterprise|Paid Search|North America,2026-05-13,Enterprise,Paid Search,North America,21033,828,5731.22,2026-05-14 12:00:00,Synthetic paid media platform export
2026-05-13|Enterprise|Paid Search|EMEA,2026-05-13,Enterprise,Paid Search,EMEA,16846,665,4132.05,2026-05-14 12:00:00,Synthetic paid media platform export
2026-05-13|Enterprise|Paid Search|APAC,2026-05-13,Enterprise,Paid Search,APAC,14855,566,2908.08,2026-05-14 12:00:00,Synthetic paid media platform export
2026-05-14|SMB|Paid Search|North America,2026-05-14,SMB,Paid Search,North America,40717,1760,6570.22,2026-05-15 12:00:00,Synthetic paid media platform export
2026-05-14|SMB|Paid Search|EMEA,2026-05-14,SMB,Paid Search,EMEA,28485,1226,4102.71,2026-05-15 12:00:00,Synthetic paid media platform export
2026-05-14|SMB|Paid Search|APAC,2026-05-14,SMB,Paid Search,APAC,32846,1347,3815.06,2026-05-15 12:00:00,Synthetic paid media platform export
2026-05-14|Mid-Market|Paid Search|North America,2026-05-14,Mid-Market,Paid Search,North America,33855,1407,7207.45,2026-05-15 12:00:00,Synthetic paid media platform export
2026-05-14|Mid-Market|Paid Search|EMEA,2026-05-14,Mid-Market,Paid Search,EMEA,24277,978,4489.91,2026-05-15 12:00:00,Synthetic paid media platform export
2026-05-14|Mid-Market|Paid Search|APAC,2026-05-14,Mid-Market,Paid Search,APAC,22103,869,3316.62,2026-05-15 12:00:00,Synthetic paid media platform export
2026-05-14|Enterprise|Paid Search|North America,2026-05-14,Enterprise,Paid Search,North America,21454,845,5661.72,2026-05-15 12:00:00,Synthetic paid media platform export
2026-05-14|Enterprise|Paid Search|EMEA,2026-05-14,Enterprise,Paid Search,EMEA,16119,636,4040.05,2026-05-15 12:00:00,Synthetic paid media platform export
2026-05-14|Enterprise|Paid Search|APAC,2026-05-14,Enterprise,Paid Search,APAC,14688,554,2813.14,2026-05-15 12:00:00,Synthetic paid media platform export
2026-05-15|SMB|Paid Search|North America,2026-05-15,SMB,Paid Search,North America,58510,2556,9808,2026-05-16 12:00:00,Synthetic paid media platform export
2026-05-15|SMB|Paid Search|EMEA,2026-05-15,SMB,Paid Search,EMEA,46107,1979,6862.47,2026-05-16 12:00:00,Synthetic paid media platform export
2026-05-15|SMB|Paid Search|APAC,2026-05-15,SMB,Paid Search,APAC,43769,1780,5193.68,2026-05-16 12:00:00,Synthetic paid media platform export
2026-05-15|Mid-Market|Paid Search|North America,2026-05-15,Mid-Market,Paid Search,North America,34665,1450,7510.28,2026-05-16 12:00:00,Synthetic paid media platform export
2026-05-15|Mid-Market|Paid Search|EMEA,2026-05-15,Mid-Market,Paid Search,EMEA,23493,945,4242.01,2026-05-16 12:00:00,Synthetic paid media platform export
2026-05-15|Mid-Market|Paid Search|APAC,2026-05-15,Mid-Market,Paid Search,APAC,23712,958,3725.07,2026-05-16 12:00:00,Synthetic paid media platform export
2026-05-15|Enterprise|Paid Search|North America,2026-05-15,Enterprise,Paid Search,North America,21413,869,5995.06,2026-05-16 12:00:00,Synthetic paid media platform export
2026-05-15|Enterprise|Paid Search|EMEA,2026-05-15,Enterprise,Paid Search,EMEA,15510,608,3754.11,2026-05-16 12:00:00,Synthetic paid media platform export
2026-05-15|Enterprise|Paid Search|APAC,2026-05-15,Enterprise,Paid Search,APAC,15826,593,3079.86,2026-05-16 12:00:00,Synthetic paid media platform export
2026-05-16|SMB|Paid Search|North America,2026-05-16,SMB,Paid Search,North America,43753,1914,7333.67,2026-05-17 12:00:00,Synthetic paid media platform export
2026-05-16|SMB|Paid Search|EMEA,2026-05-16,SMB,Paid Search,EMEA,34588,1450,4996.5,2026-05-17 12:00:00,Synthetic paid media platform export
2026-05-16|SMB|Paid Search|APAC,2026-05-16,SMB,Paid Search,APAC,33508,1353,3948.08,2026-05-17 12:00:00,Synthetic paid media platform export
2026-05-16|Mid-Market|Paid Search|North America,2026-05-16,Mid-Market,Paid Search,North America,28252,1184,6045.2,2026-05-17 12:00:00,Synthetic paid media platform export
2026-05-16|Mid-Market|Paid Search|EMEA,2026-05-16,Mid-Market,Paid Search,EMEA,19172,778,3542.75,2026-05-17 12:00:00,Synthetic paid media platform export
2026-05-16|Mid-Market|Paid Search|APAC,2026-05-16,Mid-Market,Paid Search,APAC,18607,726,2805.83,2026-05-17 12:00:00,Synthetic paid media platform export
2026-05-16|Enterprise|Paid Search|North America,2026-05-16,Enterprise,Paid Search,North America,20492,816,5431.06,2026-05-17 12:00:00,Synthetic paid media platform export
2026-05-16|Enterprise|Paid Search|EMEA,2026-05-16,Enterprise,Paid Search,EMEA,13118,513,3227.53,2026-05-17 12:00:00,Synthetic paid media platform export
2026-05-16|Enterprise|Paid Search|APAC,2026-05-16,Enterprise,Paid Search,APAC,13411,512,2679.25,2026-05-17 12:00:00,Synthetic paid media platform export
2026-05-17|SMB|Paid Search|North America,2026-05-17,SMB,Paid Search,North America,54093,2361,9217.41,2026-05-18 12:00:00,Synthetic paid media platform export
2026-05-17|SMB|Paid Search|EMEA,2026-05-17,SMB,Paid Search,EMEA,37787,1604,5717.59,2026-05-18 12:00:00,Synthetic paid media platform export
2026-05-17|SMB|Paid Search|APAC,2026-05-17,SMB,Paid Search,APAC,33312,1359,4021.98,2026-05-18 12:00:00,Synthetic paid media platform export
2026-05-17|Mid-Market|Paid Search|North America,2026-05-17,Mid-Market,Paid Search,North America,23686,993,4979.23,2026-05-18 12:00:00,Synthetic paid media platform export
2026-05-17|Mid-Market|Paid Search|EMEA,2026-05-17,Mid-Market,Paid Search,EMEA,19767,823,3748.5,2026-05-18 12:00:00,Synthetic paid media platform export
2026-05-17|Mid-Market|Paid Search|APAC,2026-05-17,Mid-Market,Paid Search,APAC,17713,711,2739.41,2026-05-18 12:00:00,Synthetic paid media platform export
2026-05-17|Enterprise|Paid Search|North America,2026-05-17,Enterprise,Paid Search,North America,15798,645,4373.74,2026-05-18 12:00:00,Synthetic paid media platform export
2026-05-17|Enterprise|Paid Search|EMEA,2026-05-17,Enterprise,Paid Search,EMEA,11646,465,2819.6,2026-05-18 12:00:00,Synthetic paid media platform export
2026-05-17|Enterprise|Paid Search|APAC,2026-05-17,Enterprise,Paid Search,APAC,10784,408,2135.09,2026-05-18 12:00:00,Synthetic paid media platform export
2026-05-18|SMB|Paid Search|North America,2026-05-18,SMB,Paid Search,North America,69818,3034,12027.02,2026-05-19 12:00:00,Synthetic paid media platform export
2026-05-18|SMB|Paid Search|EMEA,2026-05-18,SMB,Paid Search,EMEA,46411,1987,6994.1,2026-05-19 12:00:00,Synthetic paid media platform export
2026-05-18|SMB|Paid Search|APAC,2026-05-18,SMB,Paid Search,APAC,34898,1413,4188.5,2026-05-19 12:00:00,Synthetic paid media platform export
2026-05-18|Mid-Market|Paid Search|North America,2026-05-18,Mid-Market,Paid Search,North America,33674,1413,7268.23,2026-05-19 12:00:00,Synthetic paid media platform export
2026-05-18|Mid-Market|Paid Search|EMEA,2026-05-18,Mid-Market,Paid Search,EMEA,25308,1026,4688.2,2026-05-19 12:00:00,Synthetic paid media platform export
2026-05-18|Mid-Market|Paid Search|APAC,2026-05-18,Mid-Market,Paid Search,APAC,21117,839,3264.49,2026-05-19 12:00:00,Synthetic paid media platform export
2026-05-18|Enterprise|Paid Search|North America,2026-05-18,Enterprise,Paid Search,North America,20300,817,5646.47,2026-05-19 12:00:00,Synthetic paid media platform export
2026-05-18|Enterprise|Paid Search|EMEA,2026-05-18,Enterprise,Paid Search,EMEA,15645,606,3818.98,2026-05-19 12:00:00,Synthetic paid media platform export
2026-05-18|Enterprise|Paid Search|APAC,2026-05-18,Enterprise,Paid Search,APAC,15063,569,2983.6,2026-05-19 12:00:00,Synthetic paid media platform export
2026-05-19|SMB|Paid Search|North America,2026-05-19,SMB,Paid Search,North America,54140,2365,9083.25,2026-05-20 12:00:00,Synthetic paid media platform export
2026-05-19|SMB|Paid Search|EMEA,2026-05-19,SMB,Paid Search,EMEA,53117,2275,7915.08,2026-05-20 12:00:00,Synthetic paid media platform export
2026-05-19|SMB|Paid Search|APAC,2026-05-19,SMB,Paid Search,APAC,40766,1652,4931.28,2026-05-20 12:00:00,Synthetic paid media platform export
2026-05-19|Mid-Market|Paid Search|North America,2026-05-19,Mid-Market,Paid Search,North America,34430,1440,7176.26,2026-05-20 12:00:00,Synthetic paid media platform export
2026-05-19|Mid-Market|Paid Search|EMEA,2026-05-19,Mid-Market,Paid Search,EMEA,25048,1011,4765.95,2026-05-20 12:00:00,Synthetic paid media platform export
2026-05-19|Mid-Market|Paid Search|APAC,2026-05-19,Mid-Market,Paid Search,APAC,21996,882,3374.91,2026-05-20 12:00:00,Synthetic paid media platform export
2026-05-19|Enterprise|Paid Search|North America,2026-05-19,Enterprise,Paid Search,North America,22329,894,6209.85,2026-05-20 12:00:00,Synthetic paid media platform export
2026-05-19|Enterprise|Paid Search|EMEA,2026-05-19,Enterprise,Paid Search,EMEA,17039,681,4147.98,2026-05-20 12:00:00,Synthetic paid media platform export
2026-05-19|Enterprise|Paid Search|APAC,2026-05-19,Enterprise,Paid Search,APAC,14268,543,2844.72,2026-05-20 12:00:00,Synthetic paid media platform export
2026-05-20|SMB|Paid Search|North America,2026-05-20,SMB,Paid Search,North America,60769,2619,10201.26,2026-05-21 12:00:00,Synthetic paid media platform export
2026-05-20|SMB|Paid Search|EMEA,2026-05-20,SMB,Paid Search,EMEA,46861,2009,6944.4,2026-05-21 12:00:00,Synthetic paid media platform export
2026-05-20|SMB|Paid Search|APAC,2026-05-20,SMB,Paid Search,APAC,40474,1627,4836.48,2026-05-21 12:00:00,Synthetic paid media platform export
2026-05-20|Mid-Market|Paid Search|North America,2026-05-20,Mid-Market,Paid Search,North America,36416,1504,7773.5,2026-05-21 12:00:00,Synthetic paid media platform export
2026-05-20|Mid-Market|Paid Search|EMEA,2026-05-20,Mid-Market,Paid Search,EMEA,26828,1103,5080.33,2026-05-21 12:00:00,Synthetic paid media platform export
2026-05-20|Mid-Market|Paid Search|APAC,2026-05-20,Mid-Market,Paid Search,APAC,20489,822,3189.42,2026-05-21 12:00:00,Synthetic paid media platform export
2026-05-20|Enterprise|Paid Search|North America,2026-05-20,Enterprise,Paid Search,North America,23788,954,6618.37,2026-05-21 12:00:00,Synthetic paid media platform export
2026-05-20|Enterprise|Paid Search|EMEA,2026-05-20,Enterprise,Paid Search,EMEA,16363,650,3949.83,2026-05-21 12:00:00,Synthetic paid media platform export
2026-05-20|Enterprise|Paid Search|APAC,2026-05-20,Enterprise,Paid Search,APAC,13671,521,2698.84,2026-05-21 12:00:00,Synthetic paid media platform export
2026-05-21|SMB|Paid Search|North America,2026-05-21,SMB,Paid Search,North America,67087,2903,11112.85,2026-05-22 12:00:00,Synthetic paid media platform export
2026-05-21|SMB|Paid Search|EMEA,2026-05-21,SMB,Paid Search,EMEA,45046,1885,6661.95,2026-05-22 12:00:00,Synthetic paid media platform export
2026-05-21|SMB|Paid Search|APAC,2026-05-21,SMB,Paid Search,APAC,40316,1653,4762.73,2026-05-22 12:00:00,Synthetic paid media platform export
2026-05-21|Mid-Market|Paid Search|North America,2026-05-21,Mid-Market,Paid Search,North America,29788,1243,6288.87,2026-05-22 12:00:00,Synthetic paid media platform export
2026-05-21|Mid-Market|Paid Search|EMEA,2026-05-21,Mid-Market,Paid Search,EMEA,25894,1060,4754.91,2026-05-22 12:00:00,Synthetic paid media platform export
2026-05-21|Mid-Market|Paid Search|APAC,2026-05-21,Mid-Market,Paid Search,APAC,19498,788,3094.62,2026-05-22 12:00:00,Synthetic paid media platform export
2026-05-21|Enterprise|Paid Search|North America,2026-05-21,Enterprise,Paid Search,North America,23931,942,6306.26,2026-05-22 12:00:00,Synthetic paid media platform export
2026-05-21|Enterprise|Paid Search|EMEA,2026-05-21,Enterprise,Paid Search,EMEA,16720,655,4154.82,2026-05-22 12:00:00,Synthetic paid media platform export
2026-05-21|Enterprise|Paid Search|APAC,2026-05-21,Enterprise,Paid Search,APAC,15742,602,3117.42,2026-05-22 12:00:00,Synthetic paid media platform export
2026-05-22|SMB|Paid Search|North America,2026-05-22,SMB,Paid Search,North America,68344,2973,11279.73,2026-05-23 12:00:00,Synthetic paid media platform export
2026-05-22|SMB|Paid Search|EMEA,2026-05-22,SMB,Paid Search,EMEA,51794,2174,7624.43,2026-05-23 12:00:00,Synthetic paid media platform export
2026-05-22|SMB|Paid Search|APAC,2026-05-22,SMB,Paid Search,APAC,45593,1831,5329.86,2026-05-23 12:00:00,Synthetic paid media platform export
2026-05-22|Mid-Market|Paid Search|North America,2026-05-22,Mid-Market,Paid Search,North America,34779,1434,7180.41,2026-05-23 12:00:00,Synthetic paid media platform export
2026-05-22|Mid-Market|Paid Search|EMEA,2026-05-22,Mid-Market,Paid Search,EMEA,24304,1013,4624.12,2026-05-23 12:00:00,Synthetic paid media platform export
2026-05-22|Mid-Market|Paid Search|APAC,2026-05-22,Mid-Market,Paid Search,APAC,26185,1041,4107.19,2026-05-23 12:00:00,Synthetic paid media platform export
2026-05-22|Enterprise|Paid Search|North America,2026-05-22,Enterprise,Paid Search,North America,22682,921,6416.92,2026-05-23 12:00:00,Synthetic paid media platform export
2026-05-22|Enterprise|Paid Search|EMEA,2026-05-22,Enterprise,Paid Search,EMEA,18205,703,4287.71,2026-05-23 12:00:00,Synthetic paid media platform export
2026-05-22|Enterprise|Paid Search|APAC,2026-05-22,Enterprise,Paid Search,APAC,15693,592,3101.62,2026-05-23 12:00:00,Synthetic paid media platform export
2026-05-23|SMB|Paid Search|North America,2026-05-23,SMB,Paid Search,North America,46369,1999,7661.27,2026-05-24 12:00:00,Synthetic paid media platform export
2026-05-23|SMB|Paid Search|EMEA,2026-05-23,SMB,Paid Search,EMEA,33296,1422,4972.6,2026-05-24 12:00:00,Synthetic paid media platform export
2026-05-23|SMB|Paid Search|APAC,2026-05-23,SMB,Paid Search,APAC,33823,1408,4167.05,2026-05-24 12:00:00,Synthetic paid media platform export
2026-05-23|Mid-Market|Paid Search|North America,2026-05-23,Mid-Market,Paid Search,North America,28447,1168,6006.63,2026-05-24 12:00:00,Synthetic paid media platform export
2026-05-23|Mid-Market|Paid Search|EMEA,2026-05-23,Mid-Market,Paid Search,EMEA,21219,887,4121.1,2026-05-24 12:00:00,Synthetic paid media platform export
2026-05-23|Mid-Market|Paid Search|APAC,2026-05-23,Mid-Market,Paid Search,APAC,17954,702,2719.13,2026-05-24 12:00:00,Synthetic paid media platform export
2026-05-23|Enterprise|Paid Search|North America,2026-05-23,Enterprise,Paid Search,North America,18203,742,5160.01,2026-05-24 12:00:00,Synthetic paid media platform export
2026-05-23|Enterprise|Paid Search|EMEA,2026-05-23,Enterprise,Paid Search,EMEA,12438,497,3032.07,2026-05-24 12:00:00,Synthetic paid media platform export
2026-05-23|Enterprise|Paid Search|APAC,2026-05-23,Enterprise,Paid Search,APAC,11013,414,2118.7,2026-05-24 12:00:00,Synthetic paid media platform export
2026-05-24|SMB|Paid Search|North America,2026-05-24,SMB,Paid Search,North America,51088,2175,8459.37,2026-05-25 12:00:00,Synthetic paid media platform export
2026-05-24|SMB|Paid Search|EMEA,2026-05-24,SMB,Paid Search,EMEA,38783,1661,5853.24,2026-05-25 12:00:00,Synthetic paid media platform export
2026-05-24|SMB|Paid Search|APAC,2026-05-24,SMB,Paid Search,APAC,33922,1382,4044.58,2026-05-25 12:00:00,Synthetic paid media platform export
2026-05-24|Mid-Market|Paid Search|North America,2026-05-24,Mid-Market,Paid Search,North America,25902,1087,5405.92,2026-05-25 12:00:00,Synthetic paid media platform export
2026-05-24|Mid-Market|Paid Search|EMEA,2026-05-24,Mid-Market,Paid Search,EMEA,20299,841,3801.21,2026-05-25 12:00:00,Synthetic paid media platform export
2026-05-24|Mid-Market|Paid Search|APAC,2026-05-24,Mid-Market,Paid Search,APAC,17758,702,2775.59,2026-05-25 12:00:00,Synthetic paid media platform export
2026-05-24|Enterprise|Paid Search|North America,2026-05-24,Enterprise,Paid Search,North America,16394,652,4340.7,2026-05-25 12:00:00,Synthetic paid media platform export
2026-05-24|Enterprise|Paid Search|EMEA,2026-05-24,Enterprise,Paid Search,EMEA,12283,480,2961.71,2026-05-25 12:00:00,Synthetic paid media platform export
2026-05-24|Enterprise|Paid Search|APAC,2026-05-24,Enterprise,Paid Search,APAC,12448,480,2520.73,2026-05-25 12:00:00,Synthetic paid media platform export
2026-05-25|SMB|Paid Search|North America,2026-05-25,SMB,Paid Search,North America,65525,2845,10785.58,2026-05-26 12:00:00,Synthetic paid media platform export
2026-05-25|SMB|Paid Search|EMEA,2026-05-25,SMB,Paid Search,EMEA,48258,2047,7317.56,2026-05-26 12:00:00,Synthetic paid media platform export
2026-05-25|SMB|Paid Search|APAC,2026-05-25,SMB,Paid Search,APAC,39736,1623,4782.04,2026-05-26 12:00:00,Synthetic paid media platform export
2026-05-25|Mid-Market|Paid Search|North America,2026-05-25,Mid-Market,Paid Search,North America,36677,1515,7524.65,2026-05-26 12:00:00,Synthetic paid media platform export
2026-05-25|Mid-Market|Paid Search|EMEA,2026-05-25,Mid-Market,Paid Search,EMEA,28084,1172,5262.38,2026-05-26 12:00:00,Synthetic paid media platform export
2026-05-25|Mid-Market|Paid Search|APAC,2026-05-25,Mid-Market,Paid Search,APAC,22340,894,3441.47,2026-05-26 12:00:00,Synthetic paid media platform export
2026-05-25|Enterprise|Paid Search|North America,2026-05-25,Enterprise,Paid Search,North America,21078,831,5631.19,2026-05-26 12:00:00,Synthetic paid media platform export
2026-05-25|Enterprise|Paid Search|EMEA,2026-05-25,Enterprise,Paid Search,EMEA,15999,636,3848.67,2026-05-26 12:00:00,Synthetic paid media platform export
2026-05-25|Enterprise|Paid Search|APAC,2026-05-25,Enterprise,Paid Search,APAC,15654,598,3121.7,2026-05-26 12:00:00,Synthetic paid media platform export
2026-05-26|SMB|Paid Search|North America,2026-05-26,SMB,Paid Search,North America,70153,2982,11410.58,2026-05-27 12:00:00,Synthetic paid media platform export
2026-05-26|SMB|Paid Search|EMEA,2026-05-26,SMB,Paid Search,EMEA,48033,2054,7318.89,2026-05-27 12:00:00,Synthetic paid media platform export
2026-05-26|SMB|Paid Search|APAC,2026-05-26,SMB,Paid Search,APAC,47105,1900,5729.27,2026-05-27 12:00:00,Synthetic paid media platform export
2026-05-26|Mid-Market|Paid Search|North America,2026-05-26,Mid-Market,Paid Search,North America,36046,1504,7708.87,2026-05-27 12:00:00,Synthetic paid media platform export
2026-05-26|Mid-Market|Paid Search|EMEA,2026-05-26,Mid-Market,Paid Search,EMEA,24529,986,4499.21,2026-05-27 12:00:00,Synthetic paid media platform export
2026-05-26|Mid-Market|Paid Search|APAC,2026-05-26,Mid-Market,Paid Search,APAC,22003,880,3350.64,2026-05-27 12:00:00,Synthetic paid media platform export
2026-05-26|Enterprise|Paid Search|North America,2026-05-26,Enterprise,Paid Search,North America,21203,859,5798.55,2026-05-27 12:00:00,Synthetic paid media platform export
2026-05-26|Enterprise|Paid Search|EMEA,2026-05-26,Enterprise,Paid Search,EMEA,16546,652,3966.81,2026-05-27 12:00:00,Synthetic paid media platform export
2026-05-26|Enterprise|Paid Search|APAC,2026-05-26,Enterprise,Paid Search,APAC,16066,623,3286.67,2026-05-27 12:00:00,Synthetic paid media platform export
2026-05-27|SMB|Paid Search|North America,2026-05-27,SMB,Paid Search,North America,57107,2448,9411.79,2026-05-28 12:00:00,Synthetic paid media platform export
2026-05-27|SMB|Paid Search|EMEA,2026-05-27,SMB,Paid Search,EMEA,49970,2071,7346.21,2026-05-28 12:00:00,Synthetic paid media platform export
2026-05-27|SMB|Paid Search|APAC,2026-05-27,SMB,Paid Search,APAC,38267,1544,4488.47,2026-05-28 12:00:00,Synthetic paid media platform export
2026-05-27|Mid-Market|Paid Search|North America,2026-05-27,Mid-Market,Paid Search,North America,37297,1546,7793.78,2026-05-28 12:00:00,Synthetic paid media platform export
2026-05-27|Mid-Market|Paid Search|EMEA,2026-05-27,Mid-Market,Paid Search,EMEA,24655,1031,4760.11,2026-05-28 12:00:00,Synthetic paid media platform export
2026-05-27|Mid-Market|Paid Search|APAC,2026-05-27,Mid-Market,Paid Search,APAC,22139,887,3426.43,2026-05-28 12:00:00,Synthetic paid media platform export
2026-05-27|Enterprise|Paid Search|North America,2026-05-27,Enterprise,Paid Search,North America,21759,890,5993.72,2026-05-28 12:00:00,Synthetic paid media platform export
2026-05-27|Enterprise|Paid Search|EMEA,2026-05-27,Enterprise,Paid Search,EMEA,15813,611,3796.04,2026-05-28 12:00:00,Synthetic paid media platform export
2026-05-27|Enterprise|Paid Search|APAC,2026-05-27,Enterprise,Paid Search,APAC,15005,568,2904.8,2026-05-28 12:00:00,Synthetic paid media platform export
2026-05-28|SMB|Paid Search|North America,2026-05-28,SMB,Paid Search,North America,74628,3212,12534.61,2026-05-29 12:00:00,Synthetic paid media platform export
2026-05-28|SMB|Paid Search|EMEA,2026-05-28,SMB,Paid Search,EMEA,46224,1922,6781.11,2026-05-29 12:00:00,Synthetic paid media platform export
2026-05-28|SMB|Paid Search|APAC,2026-05-28,SMB,Paid Search,APAC,45298,1840,5448.99,2026-05-29 12:00:00,Synthetic paid media platform export
